TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Gnpda2	chr5	69747885	69748385	False	True
Gabrg1	chr5	70999710	71000210	False	False
Gabra2	chr5	71252942	71253442	False	False
Cox7b2	chr5	71705298	71705798	False	True
Gabrb1	chr5	71815206	71815706	False	False
Gabra4	chr5	71815401	71815901	False	False
Commd8	chr5	72325282	72325782	True	True
Atp10d	chr5	72360422	72360922	False	False
Corin	chr5	72661566	72662066	False	False
Nfxl1	chr5	72716777	72717277	False	True
Zar1	chr5	72738347	72738847	False	False
Slc10a4-ps	chr5	72744644	72745144	False	False
Cnga1	chr5	72799845	72800345	False	False
Nipal1	chr5	72804888	72805388	False	False
Txk	chr5	72909870	72910370	False	False
Tec	chr5	73025576	73026076	False	False
Slain2	chr5	73071397	73071897	False	True
Gm10135	chr5	73131795	73132295	False	False
Slc10a4	chr5	73163976	73164476	False	False
Fryl	chr5	73413712	73414212	False	False
Ociad1	chr5	73449885	73450385	True	True
Ociad2	chr5	73496085	73496585	False	False
Cwh43	chr5	73563168	73563668	False	False
Dcun1d4	chr5	73638093	73638593	True	False
Lrrc66	chr5	73789619	73790119	False	False
Sgcb	chr5	73804883	73805383	False	False
Spata18	chr5	73808472	73808972	False	False
Usp46	chr5	74228831	74229331	True	False
Rasl11b	chr5	74355697	74356197	False	False
Scfd2	chr5	74692160	74692660	True	True
Fip1l1	chr5	74695860	74696360	False	False
Lnx1	chr5	74838040	74838540	False	False
Chic2	chr5	75205185	75205685	True	True
Gsx2	chr5	75236012	75236512	False	False
Pdgfra	chr5	75312717	75313217	False	False
Kit	chr5	75735326	75735826	False	False
Kdr	chr5	76138868	76139368	False	False
Srd5a3	chr5	76287868	76288368	False	True
Tmem165	chr5	76331477	76331977	True	True
Clock	chr5	76452389	76452889	False	True
Pdcl2	chr5	76478753	76479253	False	False
Nmu	chr5	76511385	76511885	False	False
Exoc1l	chr5	76631637	76632137	False	False
Exoc1	chr5	76676908	76677408	True	True
Cep135	chr5	76736298	76736798	False	True
Cracd	chr5	76805927	76806427	False	False
Aasdh	chr5	77029957	77030457	False	True
Paics	chr5	77098904	77099404	False	False
Ppat	chr5	77099169	77099669	False	False
Srp72	chr5	77122280	77122780	True	True
Arl9	chr5	77151652	77152152	False	False
Spmap2l	chr5	77163620	77164120	False	True
Hopx	chr5	77262718	77263218	False	False
Spink2	chr5	77359068	77359568	False	False
Rest	chr5	77413088	77413588	False	False
Noa1	chr5	77457681	77458181	True	True
Polr2b	chr5	77457744	77458244	True	False
Igfbp7	chr5	77555638	77556138	False	False
Adgrl3	chr5	81168168	81168668	False	False
1700031L13Rik	chr5	82272307	82272807	False	False
Tecrl	chr5	83502792	83503292	False	False
Epha5	chr5	84564530	84565030	False	False
Cenpc1	chr5	86213192	86213692	False	True
Stap1	chr5	86219355	86219855	False	False
Uba6	chr5	86320412	86320912	True	True
Gnrhr	chr5	86345510	86346010	False	False
Tmprss11c	chr5	86436917	86437417	False	False
Tmprss11d	chr5	86521029	86521529	False	False
Tmprss11a	chr5	86616599	86617099	False	False
Tmprss11g	chr5	86666180	86666680	False	False
Tmprss11f	chr5	86780033	86780533	False	False
Tmprss11b	chr5	86823971	86824471	False	False
Tmprss11e	chr5	86893424	86893924	False	False
Ythdc1	chr5	86951830	86952330	False	True
Ugt2b34	chr5	87054546	87055046	False	False
Ugt2b1	chr5	87074139	87074639	False	False
Ugt2b35	chr5	87148469	87148969	False	False
Ugt2b36	chr5	87240164	87240664	False	False
Ugt2b5	chr5	87287927	87288427	False	False
Ugt2b37	chr5	87402413	87402913	False	False
Ugt2a3	chr5	87484804	87485304	False	False
Ugt2b38	chr5	87571812	87572312	False	False
Ugt2a2	chr5	87629867	87630367	False	False
Gm43638	chr5	87634415	87634915	False	False
Ugt2a1	chr5	87638480	87638980	False	False
Sult1b1	chr5	87685804	87686304	False	False
Sult1d1	chr5	87716636	87717136	False	False
Sult1e1	chr5	87739203	87739703	False	False
Csn1s1	chr5	87813837	87814337	False	False
Csn2	chr5	87847239	87847739	False	False
Csn1s2a	chr5	87922176	87922676	False	False
Csn1s2b	chr5	87955732	87956232	False	False
Prr27	chr5	87973295	87973795	False	False
Odam	chr5	88032638	88033138	False	False
BC037156	chr5	88056388	88056888	False	False
Csn3	chr5	88073188	88073688	False	False
2310003L06Rik	chr5	88117068	88117568	False	False
Gm28434	chr5	88117126	88117626	False	False
Cabs1	chr5	88127048	88127548	False	False
Smr3a	chr5	88150158	88150658	False	False
Smr2	chr5	88234165	88234665	False	False
Smr2l	chr5	88416528	88417028	False	False
Prol1	chr5	88464921	88465421	False	False
Amtn	chr5	88523717	88524217	False	False
Ambn	chr5	88603620	88604120	False	False
Enam	chr5	88635584	88636084	False	False
Jchain	chr5	88675500	88676000	False	True
Utp3	chr5	88702071	88702571	False	True
Rufy3	chr5	88712649	88713149	False	True
Grsf1	chr5	88822851	88823351	True	True
Mob1b	chr5	88868464	88868964	False	True
Dck	chr5	88912605	88913105	False	True
Slc4a4	chr5	89034427	89034927	False	False
Gc	chr5	89605507	89606007	False	False
Npffr2	chr5	89675038	89675538	False	False
Adamts3	chr5	90030544	90031044	False	True
Cox18	chr5	90371610	90372110	True	True
Ankrd17	chr5	90514186	90514686	False	True
Alb	chr5	90608506	90609006	False	False
Afp	chr5	90638346	90638846	False	False
Afm	chr5	90666541	90667041	False	False
Albfm1	chr5	90708716	90709216	False	False
Rassf6	chr5	90788096	90788596	False	False
Cxcl5	chr5	90906969	90907469	False	False
Ppbp	chr5	90916127	90916627	False	False
Pf4	chr5	90920044	90920544	False	False
Cxcl3	chr5	90933712	90934212	False	False
Cxcl15	chr5	90942143	90942643	False	False
Cxcl1	chr5	91038850	91039350	False	False
Cxcl2	chr5	91051480	91051980	False	False
Mthfd2l	chr5	91078889	91079389	False	True
Epgn	chr5	91175073	91175573	False	False
Ereg	chr5	91222231	91222731	False	False
Areg	chr5	91287208	91287708	False	False
Btc	chr5	91550603	91551103	False	False
Parm1	chr5	91665224	91665724	False	False
Rchy1	chr5	92110677	92111177	False	True
Odaph	chr5	92135084	92135584	False	False
Cdkl2	chr5	92190651	92191151	False	False
G3bp2	chr5	92231328	92231828	True	True
Uso1	chr5	92285547	92286047	True	True
U90926	chr5	92363017	92363517	False	False
Ppef2	chr5	92403887	92404387	False	False
Naaa	chr5	92425779	92426279	False	False
Sdad1	chr5	92457633	92458133	True	True
Cxcl9	chr5	92475688	92476188	False	False
Art3	chr5	92479450	92479950	False	False
Cxcl10	chr5	92496491	92496991	False	False
Cxcl11	chr5	92513094	92513594	False	False
Nup54	chr5	92582828	92583328	True	True
Scarb2	chr5	92653246	92653746	False	True
Fam47e	chr5	92719145	92719645	False	True
Stbd1	chr5	92750660	92751160	False	False
Ccdc158	chr5	92822734	92823234	False	False
Shroom3	chr5	92831044	92831544	False	True
Sowahb	chr5	93192631	93193131	False	False
Septin11	chr5	93241060	93241560	False	True
Ccni	chr5	93354104	93354604	False	True
2010109A12Rik	chr5	93354127	93354627	False	False
Ccng2	chr5	93414866	93415366	False	True
Pramel33	chr5	93687809	93688309	False	False
Pramel34	chr5	93819160	93819660	False	False
Pramel35	chr5	93991385	93991885	False	False
Pramel36	chr5	94076661	94077161	False	False
Pramel37	chr5	94218154	94218654	False	False
Pramel53	chr5	94223994	94224494	False	False
Pramel38	chr5	94304186	94304686	False	False
Pramel40	chr5	94460284	94460784	False	False
Pramel41	chr5	94591615	94592115	False	False
Pramel42	chr5	94673896	94674396	False	False
Pramel43	chr5	94763951	94764451	False	False
Pramel44	chr5	94769824	94770324	False	False
Pramel56	chr5	95013045	95013545	False	False
Pramel45	chr5	95254313	95254813	False	False
Pramel60	chr5	95330233	95330733	False	False
Pramel46	chr5	95420377	95420877	False	False
Pramel47	chr5	95453566	95454066	False	False
Pramel48	chr5	95604415	95604915	False	False
Pramel57	chr5	95658367	95658867	False	False
Pramel49	chr5	95742484	95742984	False	False
Pramel50	chr5	95883782	95884282	False	False
Pramel54	chr5	95889623	95890123	False	False
Pramel55	chr5	95923479	95923979	False	False
Cxcl13	chr5	96104560	96105060	False	False
Cnot6l	chr5	96309156	96309656	False	False
Mrpl1	chr5	96357102	96357602	True	True
Fras1	chr5	96521564	96522064	False	False
Anxa3	chr5	96940994	96941494	False	True
Bmp2k	chr5	97145298	97145798	False	False
Paqr3	chr5	97259205	97259705	False	True
Naa11	chr5	97539988	97540488	False	False
Gk2	chr5	97604630	97605130	False	False
Antxr2	chr5	98178571	98179071	False	False
Prdm8	chr5	98314807	98315307	False	False
Fgf5	chr5	98401793	98402293	False	False
Cfap299	chr5	98476913	98477413	False	False
Bmp3	chr5	99002048	99002548	False	False
Prkg2	chr5	99184644	99185144	False	False
Rasgef1b	chr5	99876421	99876921	False	False
Vamp9	chr5	100053925	100054425	False	False
Hnrnpd	chr5	100126547	100127047	True	True
Hnrnpdl	chr5	100186831	100187331	False	False
Enoph1	chr5	100187594	100188094	True	False
Tmem150c	chr5	100307417	100307917	False	False
Sec31a	chr5	100543510	100544010	True	True
Lin54	chr5	100648243	100648743	False	True
Cops4	chr5	100665925	100666425	True	True
Plac8	chr5	100719861	100720361	False	True
Coq2	chr5	100822756	100823256	True	True
Hpse	chr5	100867332	100867832	False	False
Helq	chr5	100946084	100946584	True	True
Mrps18c	chr5	100946243	100946743	True	True
Abraxas1	chr5	100968581	100969081	False	True
Gpat3	chr5	100993746	100994246	False	False
Nkx6-1	chr5	101812612	101813112	False	False
Cds1	chr5	101912746	101913246	False	False
Wdfy3	chr5	102217537	102218037	False	False
Arhgap24	chr5	102629007	102629507	False	True
Mapk10	chr5	103356628	103357128	False	True
Ptpn13	chr5	103573117	103573617	False	False
Slc10a6	chr5	103777019	103777519	False	False
1700016H13Rik	chr5	103803626	103804126	False	False
Aff1	chr5	103901778	103902278	False	False
Klhl8	chr5	104058875	104059375	False	True
Hsd17b13	chr5	104124980	104125480	False	False
Hsd17b11	chr5	104169535	104170035	False	True
Nudt9	chr5	104194770	104195270	True	True
Scpppq1	chr5	104225224	104225724	False	False
Sparcl1	chr5	104261349	104261849	False	False
Dspp	chr5	104318328	104318828	False	False
Dmp1	chr5	104350229	104350729	False	False
Ibsp	chr5	104446787	104447287	False	False
Mepe	chr5	104472945	104473445	False	False
Spp1	chr5	104582734	104583234	False	False
Pkd2	chr5	104607066	104607566	False	False
Thoc2l	chr5	104655966	104656466	False	False
Zfp33b	chr5	104719258	104719758	False	False
Zfp951	chr5	105007686	105008186	False	False
Abcg3	chr5	105130334	105130834	False	False
Gbp8	chr5	105201172	105201672	False	False
Gbp9	chr5	105257892	105258392	False	False
Gbp4	chr5	105287202	105287702	False	False
Gbp10	chr5	105387149	105387649	False	False
Gbp6	chr5	105441300	105441800	False	False
Gm43302	chr5	105441311	105441811	False	False
Gbp11	chr5	105494088	105494588	False	False
Lrrc8b	chr5	105563391	105563891	False	True
Lrrc8c	chr5	105667004	105667504	False	False
Lrrc8d	chr5	105847585	105848085	False	True
Zfp326	chr5	106024181	106024681	False	True
Barhl2	chr5	106605782	106606282	False	False
Zfp644	chr5	106844446	106844946	False	True
Hfm1	chr5	107073937	107074437	False	True
Cdc7	chr5	107111938	107112438	False	True
Tgfbr3	chr5	107437245	107437745	False	True
Brdt	chr5	107478775	107479275	False	False
Ephx4	chr5	107551112	107551612	False	False
Lpcat2b	chr5	107579165	107579665	False	False
Btbd8	chr5	107585613	107586113	False	False
Gm42669	chr5	107655237	107655737	False	False
1700028K03Rik	chr5	107682353	107682853	False	False
Rpap2	chr5	107745312	107745812	False	False
Glmn	chr5	107745504	107746004	False	True
Gfi1	chr5	107873421	107873921	False	False
Ube2d2b	chr5	107977715	107978215	False	False
Evi5	chr5	108016004	108016504	False	True
Rpl5	chr5	108048118	108048618	False	False
Dipk1a	chr5	108134701	108135201	False	False
Mtf2	chr5	108213360	108213860	False	True
Tmed5	chr5	108280181	108280681	True	True
Ccdc18	chr5	108280530	108281030	False	True
Dr1	chr5	108416513	108417013	True	True
Pigg	chr5	108460225	108460725	True	True
Tmem217rt	chr5	108515538	108516038	False	False
Pde6b	chr5	108536007	108536507	False	False
Atp5me	chr5	108582064	108582564	True	True
Slc49a3	chr5	108596716	108597216	False	False
Pcgf3	chr5	108608848	108609348	True	False
Cplx1	chr5	108697640	108698140	False	False
Gak	chr5	108777355	108777855	False	True
Tmem175	chr5	108777448	108777948	True	True
Idua	chr5	108816927	108817427	True	False
Dgkq	chr5	108817288	108817788	False	True
Slc26a1	chr5	108823185	108823685	False	False
Fgfrl1	chr5	108841884	108842384	False	False
Rnf212	chr5	108922598	108923098	False	False
Tmed11	chr5	108942979	108943479	False	False
Vmn2r8	chr5	108956466	108956966	False	False
Vmn2r9	chr5	109000217	109000717	False	False
Vmn2r10	chr5	109154143	109154643	False	False
Vmn2r11	chr5	109207185	109207685	False	False
Vmn2r12	chr5	109245566	109246066	False	False
Vmn2r13	chr5	109339815	109340315	False	False
Vmn2r14	chr5	109372324	109372824	False	False
Vmn2r15	chr5	109445260	109445760	False	False
Vmn2r16	chr5	109477778	109478278	False	False
Vmn2r17	chr5	109567304	109567804	False	False
Crlf2	chr5	109706609	109707109	False	False
Zfp1007	chr5	109838657	109839157	False	False
4930522L14Rik	chr5	109899308	109899808	False	False
ENSMUSG00000121596	chr5	110014344	110014844	False	False
Gm15446	chr5	110071016	110071516	False	False
ENSMUSG00000121597	chr5	110071294	110071794	False	False
Zfp932	chr5	110144137	110144637	False	False
Gm17655	chr5	110220129	110220629	False	False
Gm35315	chr5	110242078	110242578	False	False
Plcxd1	chr5	110248175	110248675	False	True
Gtpbp6	chr5	110255813	110256313	False	False
Zfp605	chr5	110257708	110258208	False	False
Chfr	chr5	110283465	110283965	False	True
Golga3	chr5	110324317	110324817	True	True
Ankle2	chr5	110378657	110379157	False	False
Pgam5	chr5	110417529	110418029	True	True
Pxmp2	chr5	110433802	110434302	False	True
Pole	chr5	110433922	110434422	False	True
P2rx2	chr5	110490828	110491328	False	False
Lrcol1	chr5	110492346	110492846	False	False
Fbrsl1	chr5	110596218	110596718	True	False
Galnt9	chr5	110691971	110692471	False	False
Noc4l	chr5	110801033	110801533	False	True
Ddx51	chr5	110801067	110801567	False	True
Ep400	chr5	110918333	110918833	True	True
Pus1	chr5	110928275	110928775	False	True
Ulk1	chr5	110957713	110958213	False	False
Hscb	chr5	110987393	110987893	False	True
Chek2	chr5	110987599	110988099	False	True
Ttc28	chr5	111027419	111027919	False	False
Pitpnb	chr5	111478379	111478879	False	True
Mn1	chr5	111565058	111565558	False	False
Gm26897	chr5	111881540	111882040	False	False
Cryba4	chr5	112400134	112400634	False	False
Crybb1	chr5	112403431	112403931	False	False
Tpst2	chr5	112424307	112424807	False	False
Tfip11	chr5	112473974	112474474	True	True
Srrd	chr5	112490656	112491156	True	True
Hps4	chr5	112490699	112491199	False	True
Ccdc121rt3	chr5	112503649	112504149	False	False
Asphd2	chr5	112539829	112540329	False	False
Ccdc121rt2	chr5	112597042	112597542	False	False
Sez6l	chr5	112724801	112725301	False	False
Myo18b	chr5	113043978	113044478	False	False
Grk3	chr5	113163130	113163630	False	False
Crybb2	chr5	113217733	113218233	False	False
Crybb3	chr5	113229200	113229700	False	False
2900026A02Rik	chr5	113368852	113369352	False	False
Lhfpl7	chr5	113374525	113375025	False	False
Sgsm1	chr5	113458402	113458902	False	False
Wscd2	chr5	113638063	113638563	False	True
Cmklr1	chr5	113788237	113788737	False	False
Ficd	chr5	113873614	113874114	False	False
Sart3	chr5	113910321	113910821	True	True
Iscu	chr5	113910559	113911059	False	False
Tmem119	chr5	113938327	113938827	False	False
Selplg	chr5	113970455	113970955	False	False
Coro1c	chr5	114046569	114047069	True	True
Ssh1	chr5	114131705	114132205	False	False
Dao	chr5	114141514	114142014	False	False
Usp30	chr5	114203325	114203825	True	True
Svop	chr5	114229381	114229881	False	False
Alkbh2	chr5	114266029	114266529	False	True
Ung	chr5	114268197	114268697	False	False
Acacb	chr5	114284346	114284846	False	False
Foxn4	chr5	114411513	114412013	False	False
Myo1h	chr5	114452752	114453252	False	False
Kctd10	chr5	114518319	114518819	True	True
Ube3b	chr5	114518418	114518918	True	True
Mmab	chr5	114581871	114582371	False	False
Mvk	chr5	114582105	114582605	False	False
Fam222a	chr5	114705827	114706327	False	False
Trpv4	chr5	114796232	114796732	False	False
Gltp	chr5	114828795	114829295	False	False
Tchp	chr5	114845571	114846071	False	False
Git2	chr5	114911306	114911806	False	True
Ankrd13a	chr5	114912756	114913256	False	False
1500011B03Rik	chr5	114961271	114961771	False	False
4930519G04Rik	chr5	114991475	114991975	False	False
Oasl2	chr5	115034747	115035247	False	False
Oasl1	chr5	115061049	115061549	False	True
2210016L21Rik	chr5	115079967	115080467	False	True
Hnf1a	chr5	115108876	115109376	False	False
Sppl3	chr5	115148946	115149446	True	True
Acads	chr5	115257155	115257655	False	False
Unc119b	chr5	115272784	115273284	True	False
Mlec	chr5	115295988	115296488	False	True
Cabp1	chr5	115332190	115332690	False	False
Pop5	chr5	115375841	115376341	True	True
Rnf10	chr5	115410707	115411207	False	True
Coq5	chr5	115417475	115417975	True	True
Dynll1	chr5	115438688	115439188	True	True
Srsf9	chr5	115464986	115465486	False	True
Gatc	chr5	115478987	115479487	True	True
Triap1	chr5	115479034	115479534	True	True
Cox6a1	chr5	115486790	115487290	True	True
Msi1	chr5	115567408	115567908	False	False
Pla2g1b	chr5	115604075	115604575	False	False
Sirt4	chr5	115622534	115623034	False	True
Pxn	chr5	115644485	115644985	False	False
Rplp0	chr5	115697276	115697776	False	True
Gcn1	chr5	115743505	115744005	False	True
Rab35	chr5	115769717	115770217	True	True
Bicdl1	chr5	115854368	115854868	False	False
Cit	chr5	115983453	115983953	False	False
Prkab1	chr5	116162317	116162817	False	True
Tmem233	chr5	116221053	116221553	False	False
Ccdc60	chr5	116426794	116427294	False	False
Hspb8	chr5	116560673	116561173	False	False
Srrm4	chr5	116729626	116730126	False	False
Suds3	chr5	117253813	117254313	True	True
Taok3	chr5	117257944	117258444	False	True
Pebp1	chr5	117425440	117425940	False	False
Vsig10	chr5	117456898	117457398	False	False
Wsb2	chr5	117495119	117495619	False	False
Rfc5	chr5	117526862	117527362	False	True
Ksr2	chr5	117551786	117552286	False	False
Nos1	chr5	117979665	117980165	False	True
Fbxo21	chr5	118114545	118115045	True	True
Tesc	chr5	118165558	118166058	False	False
Fbxw8	chr5	118293279	118293779	False	True
Hrk	chr5	118302463	118302963	False	False
Rnft2	chr5	118382931	118383431	False	True
Spring1	chr5	118383042	118383542	False	True
Med13l	chr5	118698534	118699034	False	False
Tbx3	chr5	119808677	119809177	False	False
Tbx5	chr5	119972478	119972978	False	False
Rbm19	chr5	120254280	120254780	True	True
Lhx5	chr5	120569514	120570014	False	False
Sdsl	chr5	120610625	120611125	False	False
Sds	chr5	120614341	120614841	False	False
Plbd2	chr5	120641440	120641940	False	False
Slc8b1	chr5	120648983	120649483	False	False
Tpcn1	chr5	120726488	120726988	False	True
Iqcd	chr5	120726831	120727331	False	False
Rita1	chr5	120750154	120750654	False	True
Ddx54	chr5	120750554	120751054	True	True
Cfap73	chr5	120772050	120772550	False	False
Rasal1	chr5	120786637	120787137	False	False
Dtx1	chr5	120849742	120850242	False	False
