TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Sorcs2	chr5	36397874	36398374	False	False
Grpel1	chr5	36464748	36465248	True	False
Tada2b	chr5	36483862	36484362	False	False
Ccdc96	chr5	36484338	36484838	False	False
Tbc1d14	chr5	36573245	36573745	False	True
D5Ertd579e	chr5	36695687	36696187	False	False
Bloc1s4	chr5	36748400	36748900	False	True
Mrfap1	chr5	36796522	36797022	True	True
Man2b2	chr5	36817434	36817934	True	False
Ppp2r2c	chr5	36868263	36868763	False	True
Wfs1	chr5	36988683	36989183	False	False
Gm1043	chr5	37085120	37085620	False	False
Crmp1	chr5	37241830	37242330	False	False
Evc	chr5	37333316	37333816	False	False
Evc2	chr5	37338249	37338749	False	True
Stk32b	chr5	37716921	37717421	False	False
Cytl1	chr5	37735269	37735769	False	False
Msx1	chr5	37824333	37824833	False	False
Stx18	chr5	38038492	38038992	True	True
Nsg1	chr5	38159657	38160157	False	False
Zbtb49	chr5	38220207	38220707	False	True
Lyar	chr5	38220220	38220720	False	True
Tmem128	chr5	38259935	38260435	True	True
Otop1	chr5	38277154	38277654	False	False
Drd5	chr5	38319117	38319617	False	False
Slc2a9	chr5	38502893	38503393	False	False
Wdr1	chr5	38561556	38562056	True	True
Zfp518b	chr5	38684500	38685000	False	False
Clnk	chr5	38876562	38877062	False	False
Hs3st1	chr5	39755225	39755725	False	False
Rab28	chr5	41707907	41708407	False	True
Nkx3-2	chr5	41764251	41764751	False	False
Bod1l	chr5	41844065	41844565	False	True
Gm16223	chr5	42067710	42068210	False	False
Cpeb2	chr5	43232920	43233420	False	False
C1qtnf7	chr5	43515288	43515788	False	False
Cc2d2a	chr5	43662096	43662596	False	False
Fbxl5	chr5	43781887	43782387	False	True
Bst1	chr5	43818641	43819141	False	False
Cd38	chr5	43868303	43868803	False	False
Gm7879	chr5	43912894	43913394	False	False
Fgfbp1	chr5	43981529	43982029	False	False
Prom1	chr5	44101782	44102282	False	False
Tapt1	chr5	44226372	44226872	False	True
Ldb2	chr5	44799430	44799930	False	False
Qdpr	chr5	45449986	45450486	False	False
Clrn2	chr5	45453501	45454001	False	False
Lap3	chr5	45493124	45493624	False	True
Med28	chr5	45519979	45520479	True	True
Fam184b	chr5	45639364	45639864	False	False
Ncapg	chr5	45669669	45670169	False	True
Lcorl	chr5	45857251	45857751	False	True
Slit2	chr5	47982888	47983388	False	False
5730480H06Rik	chr5	48327702	48328202	True	True
Kcnip4	chr5	49524657	49525157	False	False
Adgra3	chr5	50058756	50059256	False	False
Ppargc1a	chr5	51567454	51567954	False	False
Dhx15	chr5	52190264	52190764	True	True
Sod3	chr5	52363541	52364041	False	False
Ccdc149	chr5	52471271	52471771	False	False
Lgi2	chr5	52566212	52566712	False	False
Sepsecs	chr5	52669458	52669958	False	True
Pi4k2b	chr5	52741360	52741860	False	False
Zcchc4	chr5	52775159	52775659	True	True
Anapc4	chr5	52833762	52834262	True	True
Slc34a2	chr5	53037831	53038331	False	False
Sel1l3	chr5	53213202	53213702	False	False
Smim20	chr5	53266888	53267388	False	True
Rbpj	chr5	53465902	53466402	False	True
Cckar	chr5	53707003	53707503	False	False
Tbc1d19	chr5	53809377	53809877	False	True
Stim2	chr5	53998249	53998749	False	False
Pcdh7	chr5	57719873	57720373	False	False
G6pd2	chr5	61808566	61809066	False	False
Arap2	chr5	62765870	62766370	False	False
Dthd1	chr5	62811424	62811924	False	False
Nwd2	chr5	63648858	63649358	False	False
0610040J01Rik	chr5	63812113	63812613	False	True
Rell1	chr5	63968647	63969147	False	False
Pgm2	chr5	64092700	64093200	False	True
Tbc1d1	chr5	64159201	64159701	False	False
Klf3	chr5	64803138	64803638	False	False
Tlr1	chr5	64933311	64933811	False	True
Tlr6	chr5	64959797	64960297	False	True
Fam114a1	chr5	64969821	64970321	False	False
Tmem156	chr5	65091334	65091834	False	False
Klhl5	chr5	65107289	65107789	True	False
Wdr19	chr5	65199448	65199948	False	True
Rfc1	chr5	65335420	65335920	False	True
Klb	chr5	65348064	65348564	False	False
Rpl9	chr5	65391194	65391694	True	True
Lias	chr5	65391290	65391790	True	True
Ugdh	chr5	65435699	65436199	False	True
Gm43552	chr5	65492583	65493083	False	False
Smim14	chr5	65536934	65537434	False	True
Ube2k	chr5	65536983	65537483	False	True
Pds5a	chr5	65697918	65698418	True	False
N4bp2	chr5	65763271	65763771	False	False
Rhoh	chr5	65860963	65861463	False	True
Chrna9	chr5	65934678	65935178	False	False
9130230L23Rik	chr5	66004035	66004535	False	False
Rbm47	chr5	66172868	66173368	False	False
Nsun7	chr5	66259662	66260162	False	False
Apbb2	chr5	66618534	66619034	False	False
Uchl1	chr5	66675841	66676341	False	False
Limch1	chr5	66745595	66746095	False	False
Phox2b	chr5	67099051	67099551	False	False
Tmem33	chr5	67260315	67260815	True	True
Slc30a9	chr5	67306705	67307205	True	True
Bend4	chr5	67428060	67428560	False	False
Shisa3	chr5	67607719	67608219	False	False
Atp8a1	chr5	67847184	67847684	False	False
Gm5108	chr5	67941419	67941919	False	False
Gm21905	chr5	67946171	67946671	False	False
Grxcr1	chr5	68031585	68032085	False	False
Kctd8	chr5	69341429	69341929	False	False
Yipf7	chr5	69542398	69542898	False	False
Guf1	chr5	69556711	69557211	True	True
Gnpda2	chr5	69590542	69591042	False	True
Gabrg1	chr5	70842367	70842867	False	False
Gabra2	chr5	71095599	71096099	False	False
Cox7b2	chr5	71547955	71548455	False	True
Gabrb1	chr5	71657863	71658363	False	False
Gabra4	chr5	71658058	71658558	False	False
Commd8	chr5	72167939	72168439	True	True
Corin	chr5	72504223	72504723	False	False
Nfxl1	chr5	72559434	72559934	False	True
Zar1	chr5	72581004	72581504	False	False
Slc10a4l	chr5	72587301	72587801	False	False
Cnga1	chr5	72642502	72643002	False	False
Nipal1	chr5	72647545	72648045	False	False
Txk	chr5	72752527	72753027	False	False
Tec	chr5	72868233	72868733	False	False
Slain2	chr5	72914054	72914554	False	True
Gm10135	chr5	72974452	72974952	False	False
Slc10a4	chr5	73006633	73007133	False	False
Fryl	chr5	73256369	73256869	False	False
Ociad1	chr5	73292542	73293042	True	True
Ociad2	chr5	73338742	73339242	False	False
Cwh43	chr5	73405825	73406325	False	False
Dcun1d4	chr5	73480750	73481250	True	False
Lrrc66	chr5	73632276	73632776	False	False
Sgcb	chr5	73647540	73648040	False	False
Spata18	chr5	73651129	73651629	False	False
Usp46	chr5	74068170	74068670	True	False
Rasl11b	chr5	74195036	74195536	False	False
Scfd2	chr5	74531499	74531999	True	True
Fip1l1	chr5	74535199	74535699	False	False
Lnx1	chr5	74677379	74677879	False	False
Chic2	chr5	75044524	75045024	True	True
Gsx2	chr5	75075351	75075851	False	False
Pdgfra	chr5	75152056	75152556	False	False
Kit	chr5	75574666	75575166	False	False
Kdr	chr5	75978208	75978708	False	False
Srd5a3	chr5	76140021	76140521	False	True
Tmem165	chr5	76183630	76184130	True	True
Clock	chr5	76304542	76305042	False	True
Pdcl2	chr5	76330906	76331406	False	False
Nmu	chr5	76363538	76364038	False	False
Gm7271	chr5	76483790	76484290	False	False
Exoc1	chr5	76529061	76529561	True	True
Cep135	chr5	76588451	76588951	False	True
C530008M17Rik	chr5	76658080	76658580	False	False
Aasdh	chr5	76882110	76882610	False	True
Paics	chr5	76951057	76951557	False	False
Ppat	chr5	76951322	76951822	False	False
Srp72	chr5	76974433	76974933	True	True
Arl9	chr5	77003805	77004305	False	False
Thegl	chr5	77015773	77016273	False	True
Hopx	chr5	77114871	77115371	False	False
Spink2	chr5	77211221	77211721	False	False
Rest	chr5	77265241	77265741	False	False
Noa1	chr5	77309834	77310334	True	True
Polr2b	chr5	77309897	77310397	True	False
Igfbp7	chr5	77407791	77408291	False	False
Adgrl3	chr5	81020321	81020821	False	False
1700031L13Rik	chr5	82124460	82124960	False	False
Tecrl	chr5	83354945	83355445	False	False
Epha5	chr5	84416671	84417171	False	False
Cenpc1	chr5	86065333	86065833	False	True
Stap1	chr5	86071496	86071996	False	False
Uba6	chr5	86172553	86173053	True	True
Gnrhr	chr5	86197651	86198151	False	False
Tmprss11c	chr5	86289058	86289558	False	False
Tmprss11d	chr5	86373170	86373670	False	False
Tmprss11a	chr5	86468740	86469240	False	False
Tmprss11g	chr5	86518321	86518821	False	False
Tmprss11f	chr5	86632174	86632674	False	False
Tmprss11b	chr5	86676112	86676612	False	False
Tmprss11e	chr5	86745565	86746065	False	False
Ythdc1	chr5	86803971	86804471	False	True
Ugt2b34	chr5	86906687	86907187	False	False
Ugt2b1	chr5	86926280	86926780	False	False
Ugt2b35	chr5	87000610	87001110	False	False
Ugt2b36	chr5	87092305	87092805	False	False
Ugt2b5	chr5	87140068	87140568	False	False
Ugt2b37	chr5	87254554	87255054	False	False
Ugt2a3	chr5	87336945	87337445	False	False
Ugt2b38	chr5	87423953	87424453	False	False
Ugt2a2	chr5	87482008	87482508	False	False
Gm43638	chr5	87486556	87487056	False	False
Ugt2a1	chr5	87490621	87491121	False	False
Sult1b1	chr5	87537945	87538445	False	False
Sult1d1	chr5	87568777	87569277	False	False
Sult1e1	chr5	87591344	87591844	False	False
Csn1s1	chr5	87665978	87666478	False	False
Csn2	chr5	87699380	87699880	False	False
Csn1s2a	chr5	87774317	87774817	False	False
Csn1s2b	chr5	87807873	87808373	False	False
Prr27	chr5	87825436	87825936	False	False
Odam	chr5	87884779	87885279	False	False
Csn3	chr5	87925329	87925829	False	False
2310003L06Rik	chr5	87969209	87969709	False	False
Gm28434	chr5	87969267	87969767	False	False
Cabs1	chr5	87979189	87979689	False	False
Smr3a	chr5	88002299	88002799	False	False
Smr2	chr5	88086306	88086806	False	False
Gm11116	chr5	88111280	88111780	False	False
Gm11115	chr5	88153849	88154349	False	False
Gm7714	chr5	88268669	88269169	False	False
Prol1	chr5	88317062	88317562	False	False
Amtn	chr5	88375858	88376358	False	False
Ambn	chr5	88455761	88456261	False	False
Enam	chr5	88487725	88488225	False	False
Jchain	chr5	88527641	88528141	False	True
Utp3	chr5	88554212	88554712	False	True
Rufy3	chr5	88564790	88565290	False	True
Grsf1	chr5	88674992	88675492	True	True
Mob1b	chr5	88720605	88721105	False	True
Dck	chr5	88764746	88765246	False	True
Slc4a4	chr5	88886568	88887068	False	False
Gc	chr5	89457648	89458148	False	False
Npffr2	chr5	89527179	89527679	False	False
Adamts3	chr5	89882685	89883185	False	True
Cox18	chr5	90223751	90224251	True	True
Ankrd17	chr5	90366327	90366827	False	True
Alb	chr5	90460647	90461147	False	False
Afp	chr5	90490487	90490987	False	False
Afm	chr5	90518682	90519182	False	False
Albfm1	chr5	90560857	90561357	False	False
Rassf6	chr5	90640237	90640737	False	False
Cxcl5	chr5	90759110	90759610	False	False
Ppbp	chr5	90768268	90768768	False	False
Pf4	chr5	90772185	90772685	False	False
Cxcl3	chr5	90785853	90786353	False	False
Cxcl15	chr5	90794284	90794784	False	False
Cxcl1	chr5	90890991	90891491	False	False
Cxcl2	chr5	90903621	90904121	False	False
Mthfd2l	chr5	90931030	90931530	False	True
Epgn	chr5	91027214	91027714	False	False
Ereg	chr5	91074372	91074872	False	False
Areg	chr5	91139349	91139849	False	False
Btc	chr5	91402744	91403244	False	False
Parm1	chr5	91517365	91517865	False	False
Rchy1	chr5	91962818	91963318	False	True
Odaph	chr5	91987225	91987725	False	False
Cdkl2	chr5	92042792	92043292	False	False
G3bp2	chr5	92083469	92083969	True	True
Uso1	chr5	92137688	92138188	True	True
Ppef2	chr5	92256028	92256528	False	False
Naaa	chr5	92277920	92278420	False	False
Sdad1	chr5	92309774	92310274	True	True
Cxcl9	chr5	92327829	92328329	False	False
Art3	chr5	92331591	92332091	False	False
Cxcl10	chr5	92348632	92349132	False	False
Nup54	chr5	92434969	92435469	True	True
Scarb2	chr5	92505387	92505887	False	True
Fam47e	chr5	92571286	92571786	False	True
Stbd1	chr5	92602801	92603301	False	False
Ccdc158	chr5	92674875	92675375	False	False
Shroom3	chr5	92683185	92683685	False	True
Sowahb	chr5	93044772	93045272	False	False
Septin11	chr5	93093201	93093701	False	True
Ccni	chr5	93206245	93206745	False	True
2010109A12Rik	chr5	93206268	93206768	False	False
Ccng2	chr5	93267007	93267507	False	True
Gm16427	chr5	93539950	93540450	False	False
C87414	chr5	93671301	93671801	False	False
Gm7792	chr5	93843526	93844026	False	False
Gm16429	chr5	93928802	93929302	False	False
BC061212	chr5	94070295	94070795	False	False
Gm6351	chr5	94076135	94076635	False	False
Gm3106	chr5	94217755	94218255	False	False
A430089I19Rik	chr5	94306546	94307046	False	False
Gm6502	chr5	94314185	94314685	False	False
AA792892	chr5	94377067	94377567	False	False
Gm7682	chr5	94445534	94446034	False	False
Gm3139	chr5	94526037	94526537	False	False
Gm3147	chr5	94616092	94616592	False	False
Gm6509	chr5	94623729	94624229	False	False
Gm6205	chr5	94648132	94648632	False	False
Gm3183	chr5	94865186	94865686	False	False
Gm6367	chr5	94988376	94988876	False	False
Gm7942	chr5	95106454	95106954	False	False
Gm16513	chr5	95182374	95182874	False	False
Gm10424	chr5	95272518	95273018	False	False
Gm3259	chr5	95305661	95306161	False	False
D5Ertd577e	chr5	95473303	95473803	False	False
Gm3286	chr5	95510508	95511008	False	False
Gm7971	chr5	95594625	95595125	False	False
Gm7978	chr5	95735923	95736423	False	False
Gm7982	chr5	95741764	95742264	False	False
E330014E10Rik	chr5	95775740	95776240	False	False
Cxcl13	chr5	95956701	95957201	False	False
Cnot6l	chr5	96161297	96161797	False	False
Mrpl1	chr5	96209243	96209743	True	True
Fras1	chr5	96373705	96374205	False	False
Anxa3	chr5	96793135	96793635	False	True
Bmp2k	chr5	96997439	96997939	False	False
Paqr3	chr5	97111346	97111846	False	True
Naa11	chr5	97392129	97392629	False	False
Gk2	chr5	97456771	97457271	False	False
Antxr2	chr5	98030712	98031212	False	False
Prdm8	chr5	98166948	98167448	False	False
Fgf5	chr5	98253934	98254434	False	False
Cfap299	chr5	98329054	98329554	False	False
Gm11111	chr5	98552445	98552945	False	False
Bmp3	chr5	98854189	98854689	False	False
Prkg2	chr5	99036785	99037285	False	False
Rasgef1b	chr5	99728562	99729062	False	False
Vamp9	chr5	99906066	99906566	False	False
Hnrnpd	chr5	99978688	99979188	True	True
Hnrnpdl	chr5	100038972	100039472	False	False
Enoph1	chr5	100039735	100040235	True	False
Tmem150c	chr5	100159558	100160058	False	False
Sec31a	chr5	100395651	100396151	True	True
Lin54	chr5	100498273	100498773	False	False
Cops4	chr5	100518059	100518559	True	True
Plac8	chr5	100571995	100572495	False	True
Coq2	chr5	100674890	100675390	True	True
Hpse	chr5	100719466	100719966	False	False
Helq	chr5	100798218	100798718	True	True
Mrps18c	chr5	100798377	100798877	True	True
Abraxas1	chr5	100820715	100821215	False	True
Gpat3	chr5	100845880	100846380	False	False
Nkx6-1	chr5	101664746	101665246	False	False
Cds1	chr5	101764880	101765380	False	False
Wdfy3	chr5	102069671	102070171	False	False
Arhgap24	chr5	102481141	102481641	False	True
Mapk10	chr5	103208762	103209262	False	True
Ptpn13	chr5	103425251	103425751	False	False
Slc10a6	chr5	103629153	103629653	False	False
1700016H13Rik	chr5	103655760	103656260	False	False
Aff1	chr5	103753912	103754412	False	False
Klhl8	chr5	103911009	103911509	False	True
Hsd17b13	chr5	103977114	103977614	False	False
Hsd17b11	chr5	104021669	104022169	False	True
Nudt9	chr5	104046904	104047404	True	True
Gm17660	chr5	104077358	104077858	False	False
Sparcl1	chr5	104113483	104113983	False	False
Dspp	chr5	104170462	104170962	False	False
Dmp1	chr5	104202363	104202863	False	False
Ibsp	chr5	104298921	104299421	False	False
Mepe	chr5	104325079	104325579	False	False
Spp1	chr5	104434868	104435368	False	False
Pkd2	chr5	104459200	104459700	False	False
Thoc2l	chr5	104508100	104508600	False	False
Zfp951	chr5	104859820	104860320	False	False
Abcg3	chr5	104982468	104982968	False	False
Gbp8	chr5	105053306	105053806	False	False
Gbp9	chr5	105110026	105110526	False	False
Gbp4	chr5	105139336	105139836	False	False
Gbp10	chr5	105239283	105239783	False	False
Gbp6	chr5	105293434	105293934	False	False
Gm43302	chr5	105293445	105293945	False	False
Lrrc8b	chr5	105415525	105416025	False	True
Lrrc8c	chr5	105519138	105519638	False	False
Lrrc8d	chr5	105699719	105700219	False	True
Zfp326	chr5	105876315	105876815	False	True
Barhl2	chr5	106457916	106458416	False	False
Gm17304	chr5	106608848	106609348	False	False
Zfp644	chr5	106696580	106697080	False	True
Hfm1	chr5	106926071	106926571	False	True
Cdc7	chr5	106964072	106964572	False	True
Tgfbr3	chr5	107289379	107289879	False	True
Brdt	chr5	107330909	107331409	False	False
Ephx4	chr5	107403246	107403746	False	False
Lpcat2b	chr5	107431299	107431799	False	False
Btbd8	chr5	107437747	107438247	False	False
Gm42669	chr5	107507371	107507871	False	False
1700028K03Rik	chr5	107534487	107534987	False	False
Rpap2	chr5	107597446	107597946	False	False
Glmn	chr5	107597638	107598138	False	True
Gfi1	chr5	107725555	107726055	False	False
Ube2d2b	chr5	107829849	107830349	False	False
Evi5	chr5	107868138	107868638	False	True
Rpl5	chr5	107900252	107900752	False	False
Dipk1a	chr5	107986835	107987335	False	False
Mtf2	chr5	108065494	108065994	False	True
Tmed5	chr5	108132315	108132815	True	True
Ccdc18	chr5	108132664	108133164	False	True
Dr1	chr5	108268647	108269147	True	True
Pigg	chr5	108312359	108312859	True	True
Gm42517	chr5	108367672	108368172	False	False
Pde6b	chr5	108388141	108388641	False	False
Atp5k	chr5	108434198	108434698	True	True
Mfsd7a	chr5	108448850	108449350	False	False
Pcgf3	chr5	108460982	108461482	True	False
Cplx1	chr5	108549774	108550274	False	False
Gak	chr5	108629489	108629989	False	True
Tmem175	chr5	108629582	108630082	True	True
Idua	chr5	108669061	108669561	True	False
Dgkq	chr5	108669422	108669922	False	True
Slc26a1	chr5	108675319	108675819	False	False
Fgfrl1	chr5	108694018	108694518	False	False
Rnf212	chr5	108774732	108775232	False	False
Tmed11	chr5	108795113	108795613	False	False
Vmn2r8	chr5	108808600	108809100	False	False
Vmn2r9	chr5	108852351	108852851	False	False
Vmn2r10	chr5	109006277	109006777	False	False
Vmn2r11	chr5	109059319	109059819	False	False
Vmn2r12	chr5	109097700	109098200	False	False
Vmn2r13	chr5	109191949	109192449	False	False
Vmn2r14	chr5	109224458	109224958	False	False
Vmn2r15	chr5	109297394	109297894	False	False
Vmn2r16	chr5	109329912	109330412	False	False
Vmn2r17	chr5	109419438	109419938	False	False
Crlf2	chr5	109558743	109559243	False	False
5430403G16Rik	chr5	109690791	109691291	False	False
4930522L14Rik	chr5	109751347	109751847	False	False
Gm15446	chr5	109923150	109923650	False	False
Zfp932	chr5	109996271	109996771	False	False
Gm17655	chr5	110072263	110072763	False	False
Gm35315	chr5	110094170	110094670	False	False
Plcxd1	chr5	110100309	110100809	False	True
Gtpbp6	chr5	110107947	110108447	False	False
Zfp605	chr5	110109842	110110342	False	False
Chfr	chr5	110135599	110136099	False	True
Golga3	chr5	110176451	110176951	True	True
Ankle2	chr5	110230791	110231291	False	False
Pgam5	chr5	110269663	110270163	True	True
Pxmp2	chr5	110285936	110286436	False	True
Pole	chr5	110286056	110286556	False	True
P2rx2	chr5	110342962	110343462	False	False
Lrcol1	chr5	110344480	110344980	False	False
Fbrsl1	chr5	110448352	110448852	True	False
Galnt9	chr5	110544105	110544605	False	False
